LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (25 25 67.55)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  3750 atoms
  read_data CPU = 0.011 seconds
### Minimization ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 4 4 10
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up cg/kk style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (src/KOKKOS/min_kokkos.cpp:94)
WARNING: Fix MINIMIZE/kk not compatible with sending data in Kokkos communication (src/KOKKOS/comm_kokkos.cpp:842)
WARNING: Fix with atom-based arrays not compatible with sending data in Kokkos communication, switching to legacy exchange/border communication (src/KOKKOS/comm_kokkos.cpp:849)
WARNING: Fix MINIMIZE/kk not (yet) compatible with Kokkos sorting on device (src/KOKKOS/atom_kokkos.cpp:219)
WARNING: Fix with atom-based arrays not (yet) compatible with Kokkos sorting on device, switching to legacy host sorting (src/KOKKOS/atom_kokkos.cpp:225)
Per MPI rank memory allocation (min/avg/max) = 2632 | 2632 | 2632 Mbytes
   Step         PotEng          Fmax          Fnorm          Press          Volume           Lx             Ly             Lz      
      2320  -19686.053      0.024833247    0.78777842    -3.6896293      48842.77       26.244501      26.244501      70.912641    
      2330  -19686.103      0.069302852    1.1812826     -0.34739112     48843.362      26.244607      26.244607      70.912927    
      2340  -19686.655      0.030269453    0.67677838    -160.57499      48875.494      26.25036       26.25036       70.928474    
      2350  -19686.782      0.026886842    0.5935265     -242.63895      48883.282      26.251755      26.251755      70.932241    
      2360  -19686.822      0.058590195    0.95490443     2.9127667      48875.7        26.250397      26.250397      70.928574    
      2370  -19686.827      0.15150327     2.2681816     -18.431173      48877.012      26.250632      26.250632      70.929208    
      2380  -19686.902      0.015851591    0.50754341    -6.8908023      48881.289      26.251398      26.251398      70.931277    
      2390  -19686.929      0.050356877    0.83463587     7.3554333      48882.76       26.251661      26.251661      70.931989    
      2400  -19687.039      0.031144378    0.5953572     -178.07796      48898.414      26.254463      26.254463      70.93956     
      2410  -19687.049      0.017051144    0.45937273    -1.8782808      48893.038      26.253501      26.253501      70.93696     
      2420  -19687.069      0.10628151     1.9002117      420.35337      48877.65       26.250747      26.250747      70.929517    
      2430  -19687.114      0.046181163    0.75405258    -31.646377      48899.628      26.254681      26.254681      70.940147    
      2440  -19687.128      0.022137164    0.45355455     1.8132771      48899.039      26.254575      26.254575      70.939862    
      2450  -19687.142      0.041512688    0.67363844     2.1256028      48900.293      26.254799      26.254799      70.940468    
      2460  -19687.233      0.20082628     3.014474      -12.178718      48935.194      26.261044      26.261044      70.957341    
      2470  -19687.237      0.22972267     3.5511473     -124.44093      48951.233      26.263913      26.263913      70.965093    
      2480  -19687.493      0.023242194    0.42670489     0.065251903    48943.043      26.262448      26.262448      70.961135    
      2490  -19687.516      0.011525147    0.25719757     11.381014      48946.877      26.263134      26.263134      70.962988    
      2500  -19687.52       0.017237862    0.31162805    -4.2309998      48947.774      26.263294      26.263294      70.963421    
      2510  -19687.53       0.0081233732   0.20457481    -0.94424165     48949.98       26.263689      26.263689      70.964487    
      2520  -19687.538      0.044758702    0.70735039    -58.203235      48953.842      26.264379      26.264379      70.966353    
      2530  -19687.566      0.097508787    1.8699497     -16.924211      48973.658      26.267923      26.267923      70.975927    
      2540  -19687.592      0.092580713    1.9629663     -11.482837      48996.053      26.271926      26.271926      70.986745    
      2550  -19687.641      0.077441692    1.2007411      26.724656      48992.801      26.271345      26.271345      70.985174    
      2560  -19687.644      0.080581279    1.3033279      50.634793      48991.479      26.271109      26.271109      70.984536    
      2570  -19687.645      0.058122517    1.0616079      8.9841673      48993.828      26.271529      26.271529      70.985671    
      2580  -19687.654      0.082516729    1.2706715      42.067204      48995.056      26.271748      26.271748      70.986263    
      2590  -19687.671      0.0089359272   0.18138885    -11.985688      48996.758      26.272052      26.272052      70.987085    
      2600  -19687.673      0.014739709    0.24075948     3.4614338      48995.804      26.271882      26.271882      70.986624    
      2610  -19687.676      0.011970861    0.19082648    -70.441568      48998.985      26.27245       26.27245       70.988161    
      2620  -19687.677      0.0124751      0.2037068      7.9463651      48995.764      26.271875      26.271875      70.986605    
      2630  -19687.677      0.017776449    0.28433679     1.2481338      48995.972      26.271912      26.271912      70.986706    
      2640  -19687.678      0.0037276125   0.084142267   -14.095128      48997.027      26.2721        26.2721        70.987215    
      2650  -19687.678      0.011734831    0.1832949     -1.3355329      48996.314      26.271973      26.271973      70.986871    
      2660  -19687.68       0.029313491    0.42755242    -53.897289      48998.78       26.272414      26.272414      70.988062    
      2670  -19687.684      0.005840651    0.1006948      0.56748212     48997.382      26.272164      26.272164      70.987387    
      2680  -19687.684      0.0037929984   0.072549525   -3.8047013      48997.792      26.272237      26.272237      70.987585    
      2690  -19687.685      0.0055526469   0.15034778     0.055558591    48998.335      26.272334      26.272334      70.987847    
      2700  -19687.686      0.0054841963   0.098787181   -17.265512      48999.349      26.272515      26.272515      70.988337    
      2710  -19687.686      0.0074816118   0.11957103    -18.220419      48999.474      26.272538      26.272538      70.988397    
      2720  -19687.686      0.0023610522   0.047383902   -0.069078535    48999.014      26.272455      26.272455      70.988175    
      2730  -19687.686      0.010013108    0.1500449     -6.4709335      48999.258      26.272499      26.272499      70.988293    
      2740  -19687.688      0.04366595     0.70948067    -46.303295      49005.377      26.273593      26.273593      70.991248    
      2750  -19687.697      0.0049430724   0.12164872     46.653725      49007.934      26.27405       26.27405       70.992482    
      2760  -19687.698      0.0019736975   0.042596665   -5.3502439      49010.294      26.274471      26.274471      70.993622    
      2770  -19687.699      0.0091782973   0.14936155    -3.0563671      49012.016      26.274779      26.274779      70.994453    
      2780  -19687.699      0.0061893668   0.093532782    8.0845633      49011.569      26.274699      26.274699      70.994237    
      2790  -19687.699      0.0034798216   0.056739295    3.0281855      49011.93       26.274764      26.274764      70.994412    
      2800  -19687.699      0.0047540328   0.07224633     1.3770132      49012.077      26.27479       26.27479       70.994483    
      2810  -19687.699      0.0045418142   0.068419335   -0.16928056     49012.315      26.274833      26.274833      70.994598    
      2820  -19687.699      0.0094921386   0.13987143     0.91074319     49012.582      26.27488       26.27488       70.994726    
      2830  -19687.7        0.0028673877   0.053686888   -0.22487296     49014.228      26.275174      26.275174      70.995521    
      2840  -19687.7        0.0018075182   0.033973438    10.018974      49013.893      26.275114      26.275114      70.995359    
      2850  -19687.7        0.0036578259   0.05683199     51.286112      49012.146      26.274802      26.274802      70.994516    
      2860  -19687.701      0.0013214499   0.027153399   -6.0606605      49015.103      26.275331      26.275331      70.995944    
      2870  -19687.701      0.0025616625   0.047495269    0.060149286    49015.523      26.275406      26.275406      70.996146    
      2880  -19687.701      0.0022386464   0.047535492   -8.411826       49016.988      26.275668      26.275668      70.996854    
      2890  -19687.702      0.0016189119   0.029645375   -8.8404545      49017.122      26.275692      26.275692      70.996919    
      2900  -19687.702      0.0053820658   0.076874968   -7.9751229      49017.187      26.275703      26.275703      70.99695     
      2910  -19687.702      0.0016369037   0.025987569   -0.10665392     49017.58       26.275773      26.275773      70.99714     
      2920  -19687.702      0.0023129755   0.045500863   -3.2493114      49018.063      26.27586       26.27586       70.997373    
      2930  -19687.702      0.003390724    0.052359654    0.3822774      49018.048      26.275857      26.275857      70.997366    
      2940  -19687.702      0.0010452258   0.024011525    0.11424059     49018.342      26.27591       26.27591       70.997508    
      2950  -19687.703      0.0027363572   0.043390609   -10.423042      49019.33       26.276086      26.276086      70.997985    
      2960  -19687.703      0.0010283764   0.019159674    0.18402305     49018.844      26.275999      26.275999      70.99775     
      2970  -19687.703      0.001828798    0.028574741   -0.28777563     49018.858      26.276002      26.276002      70.997757    
      2980  -19687.703      0.0021577229   0.031859263   -6.4486138      49019.144      26.276053      26.276053      70.997895    
      2990  -19687.703      0.0028076185   0.039699837    2.1964512      49018.928      26.276014      26.276014      70.99779     
      3000  -19687.703      0.026970114    0.37612397     6.979077       49020.879      26.276363      26.276363      70.998732    
      3010  -19687.706      0.0026982884   0.035650452   -0.08034002     49022.666      26.276682      26.276682      70.999595    
      3020  -19687.706      0.0026242319   0.034488574   -3.323321       49022.877      26.27672       26.27672       70.999697    
      3030  -19687.706      0.0032801189   0.050219132    0.47090354     49022.714      26.276691      26.276691      70.999618    
      3040  -19687.706      0.0032596715   0.050312133   -0.22820072     49022.763      26.276699      26.276699      70.999642    
      3050  -19687.709      0.075005636    0.93943905     26.812331      49022.287      26.276614      26.276614      70.999412    
      3060  -19687.724      0.31117407     3.9447641      20.339467      49024.94       26.277088      26.277088      71.000693    
      3070  -19687.872      0.048269005    0.51496987     21.652479      49025.513      26.277191      26.277191      71.00097     
      3080  -19687.912      0.092933841    1.0729195     -8.9798307      49023.661      26.27686       26.27686       71.000075    
      3090  -19687.939      0.051099746    0.46114416     37.65245       49020.842      26.276356      26.276356      70.998714    
      3100  -19687.94       0.064123178    0.70803608    -3.0246022      49022.145      26.276589      26.276589      70.999344    
      3110  -19687.952      0.10961214     1.0774278      3.8026171      49021.294      26.276437      26.276437      70.998933    
      3120  -19687.975      0.37182624     3.6267251     -41.100979      49019.272      26.276076      26.276076      70.997957    
      3130  -19688.174      0.17382795     1.4265778     -408.39446      49034.119      26.278728      26.278728      71.005124    
      3140  -19688.225      0.1048047      0.69584499    -117.6567       49022.449      26.276643      26.276643      70.99949     
      3150  -19688.226      0.14527279     1.2334645     -40.221399      49018.333      26.275908      26.275908      70.997503    
      3160  -19688.264      0.72686349     5.5604134      147.46903      49003.087      26.273183      26.273183      70.990142    
      3170  -19688.762      0.50680703     3.1824906      73.249128      49006.671      26.273824      26.273824      70.991873    
      3180  -19689.208      0.82225481     4.7158659     -450.92916      49029.455      26.277895      26.277895      71.002872    
      3190  -19689.521      0.25940202     1.684885      -89.641646      49009.779      26.274379      26.274379      70.993373    
      3200  -19689.662      0.21050451     1.4750494      1.4931563      49006.934      26.273871      26.273871      70.991999    
      3210  -19690.234      0.25590319     1.8407205      224.40494      48994.716      26.271687      26.271687      70.986099    
      3220  -19690.361      0.17082059     1.2322427     -90.832148      49007.118      26.273904      26.273904      70.992088    
      3230  -19690.37       0.44235295     2.5597772      37.618929      49002.22       26.273028      26.273028      70.989723    
      3240  -19690.372      0.62889854     3.521577      -1.1169066      49003.848      26.273319      26.273319      70.990509    
      3250  -19690.9        0.3270587      1.5593305     -15.761378      48995.257      26.271784      26.271784      70.986361    
      3260  -19690.927      0.17263032     0.97316117    -15.260211      48996.329      26.271976      26.271976      70.986878    
      3270  -19691.183      0.13796131     0.95820792    -48.624098      48994.353      26.271623      26.271623      70.985924    
      3280  -19691.217      0.15883344     0.98692929     5.7923307      48991.967      26.271196      26.271196      70.984771    
      3290  -19691.278      0.19141705     1.3277071     -489.29651      49006.261      26.273751      26.273751      70.991674    
      3300  -19691.313      0.14659705     0.95575001    -7.0645223      48988.123      26.270509      26.270509      70.982915    
      3310  -19691.313      0.13406315     1.0000422     -14.452587      48988.463      26.27057       26.27057       70.983079    
      3320  -19691.316      0.13438087     1.0040909     -375.06302      49002.943      26.273158      26.273158      70.990072    
      3330  -19691.344      0.12765013     0.84396137    -0.77079681     48985.667      26.27007       26.27007       70.981728    
      3340  -19691.392      0.25900478     1.5255133      35.430006      48981.808      26.26938       26.26938       70.979865    
      3350  -19691.437      0.082660903    0.56111494    -68.001978      48982.85       26.269566      26.269566      70.980368    
      3360  -19691.443      0.40565736     2.1362783     -154.90241      48983.374      26.26966       26.26966       70.980621    
      3370  -19691.485      0.061610613    0.54873361     13.885167      48977.122      26.268542      26.268542      70.977601    
      3380  -19691.486      0.16524444     0.98373895     42.084484      48975.763      26.268299      26.268299      70.976945    
      3390  -19691.496      0.10810933     0.67911134    -5.5149817      48976.584      26.268446      26.268446      70.977341    
